"01";"656";"420";"116";"1";"2";"п Усть-Курья";;;"000";"0";14.06.2013;01.01.2014
"01";"656";"420";"121";"6";"2";"ст Хабары";;;"000";"0";14.06.2013;01.01.2014
"01";"656";"420";"126";"0";"2";"п Целинный";;;"000";"0";14.06.2013;01.01.2014
"01";"656";"430";"000";"5";"1";"Мартовский сельсовет";"с Мартовка";;"000";"0";14.06.2013;01.01.2014
"01";"656";"430";"000";"5";"2";"Населенные пункты, входящие в состав сельского поселения Мартовский сельсовет Хабарского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"656";"430";"101";"4";"2";"с Мартовка";;;"000";"0";14.06.2013;01.01.2014
"01";"656";"430";"106";"9";"2";"п Берёзовка";;;"000";"0";14.06.2013;01.01.2014
"01";"656";"430";"111";"3";"2";"п Восход";;;"000";"0";14.06.2013;01.01.2014
"01";"656";"430";"116";"8";"2";"п Рассвет";;;"000";"0";14.06.2013;01.01.2014
"01";"656";"435";"000";"1";"1";"Мичуринский сельсовет";"с Мичуринское";;"000";"0";14.06.2013;01.01.2014
"01";"656";"435";"000";"1";"2";"Населенные пункты, входящие в состав сельского поселения Мичуринский сельсовет Хабарского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"656";"435";"101";"0";"2";"с Мичуринское";;;"000";"0";14.06.2013;01.01.2014
"01";"656";"435";"106";"5";"2";"п Московка";;;"000";"0";14.06.2013;01.01.2014
"01";"656";"435";"111";"1";"2";"п Новоплотава";;;"000";"0";14.06.2013;01.01.2014
"01";"656";"435";"116";"4";"2";"п Ясная Поляна";;;"000";"0";14.06.2013;01.01.2014
"01";"656";"446";"000";"5";"1";"Новоильинский сельсовет";"с Новоильинка";;"000";"0";14.06.2013;01.01.2014
"01";"656";"446";"000";"5";"2";"Населенные пункты, входящие в состав сельского поселения Новоильинский сельсовет Хабарского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"656";"446";"101";"4";"2";"с Новоильинка";;;"000";"0";14.06.2013;01.01.2014
"01";"656";"446";"106";"9";"2";"п Богатское";;;"000";"0";14.06.2013;01.01.2014
"01";"656";"446";"111";"3";"2";"п Новофёдоровка";;;"000";"0";14.06.2013;01.01.2014
"01";"656";"446";"116";"8";"2";"п Пионер Труда";;;"000";"0";14.06.2013;01.01.2014
"01";"656";"460";"000";"4";"1";"Плёсо-Курьинский сельсовет";"с Плёсо-Курья";;"000";"0";14.06.2013;01.01.2014
"01";"656";"460";"000";"4";"2";"Населенные пункты, входящие в состав сельского поселения Плёсо-Курьинский сельсовет Хабарского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"656";"460";"101";"3";"2";"с Плёсо-Курья";;;"000";"0";14.06.2013;01.01.2014
"01";"656";"460";"106";"8";"2";"п Васильевка";;;"000";"0";14.06.2013;01.01.2014
"01";"656";"460";"111";"2";"2";"п Серп и Молот";;;"000";"0";14.06.2013;01.01.2014
"01";"656";"480";"000";"7";"1";"Свердловский сельсовет";"с Свердловское";;"000";"0";14.06.2013;01.01.2014
"01";"656";"480";"000";"7";"2";"Населенные пункты, входящие в состав сельского поселения Свердловский сельсовет Хабарского муниципального района";;;"000";"0";14.06.2013;01.01.2014
"01";"656";"480";"101";"6";"2";"с Свердловское";;;"000";"0";14.06.2013;01.01.2014
"01";"656";"480";"106";"0";"2";"п Добровольщина";;;"000";"0";14.06.2013;01.01.2014
"01";"656";"480";"111";"5";"2";"п Малопавловка";;;"000";"0";14.06.2013;01.01.2014
"01";"656";"480";"116";"0";"2";"п Нечаевка";;;"000";"0";14.06.2013;01.01.2014
"01";"656";"480";"121";"4";"2";"п Нововасильевка";;;"000";"0";14.06.2013;01.01.2014
"01";"656";"486";"000";"0";"1";"Тополинский сельсовет";"с Топольное";;"000";"0";14.06.2013;01.01.2014
"01";"656";"486";"000";"0";"2";"Населенные пункты, входящие в состав сельского поселения Тополинский сельсовет Хабарского муниципального района";;;"000";"0";14.06.2013;01.01.2014
